date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank,batter_api_name,team_name_api,had_hit,hit_count,single_count,double_count,triple_count,home_run_count,xbh_count,at_bats,plate_appearances,runs_scored,rbi,walks,strikeouts,result_label,graded_at,prev_game_hits,prev_game_zero_hit_flag,hit_count_x,single_count_x,double_count_x,triple_count_x,home_run_count_x,xbh_count_x,at_bats_x,plate_appearances_x,runs_scored_x,rbi_x,walks_x,strikeouts_x,source_file,pred_hit_probability,model_available_flag,model_rank,hit_count_y,single_count_y,double_count_y,triple_count_y,home_run_count_y,xbh_count_y,at_bats_y,plate_appearances_y,runs_scored_y,rbi_y,walks_y,strikeouts_y,prob_hit_1,prob_hit_2,had_hit_1,had_hit_2,had_run_1,pred_had_hit_1,pred_had_hit_1_label
2026-08-09,823835,Los Angeles Angels @ Miami Marlins,Los Angeles Angels,Miami Marlins,Wade Meckler,685133,1,R,Ryan Gusto,R,0.3,0.364,0.412,0.315,0.378,0.436,4.78,1.33,0.256,,,0.236,,,0.3006666666666666,5.592666666666667,,,,25.0,-5,0,1.12,0.0,0.0,0,0,1,0.02,0.01,1.0,0.5119453916178407,0.6266181806452732,0.5401850840324424,0.5567556013647385,0.6499999999999999,0.6272234105757617,3,Wade Meckler,Los Angeles Angels,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,2.0,single_only,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6065956714023873,0.6065956714023873,1,0,1,0.3215103734795518,0
2026-08-09,824078,Chicago Cubs @ Kansas City Royals,Kansas City Royals,Chicago Cubs,Bobby Witt Jr.,677951,2,R,Matthew Boyd,L,0.285,0.355,0.451,0.326,0.381,0.526,3.59,1.21,0.247,,,0.258,,,0.285,5.552142857142856,,,,24.8,18,0,0.4,0.0,0.0,0,1,0,-0.03,0.0,0.75,0.4863481220369486,0.6658324663063679,0.4891697818775881,0.5344522180407139,0.6499999999999999,0.5783768838459754,2,Bobby Witt Jr.,Kansas City Royals,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3419474010114928,0.3419474010114928,0,0,0,0.25896264488999365,0
2026-08-09,824078,Chicago Cubs @ Kansas City Royals,Kansas City Royals,Chicago Cubs,Nick Loftin,679845,1,R,Matthew Boyd,L,0.244,0.327,0.393,0.284,0.372,0.4,3.59,1.21,0.247,,,0.258,,,0.2500666666666666,5.552142857142856,,,,25.0,18,0,0.4,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.4163822518491771,0.5826233755326247,0.4891697818775881,0.4884392555515054,0.6499999999999999,0.5906726667791583,1,Nick Loftin,Kansas City Royals,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4048207791071365,0.4048207791071365,0,0,0,0.1815202285971387,0
2026-08-09,824078,Chicago Cubs @ Kansas City Royals,Chicago Cubs,Kansas City Royals,Pete Crow-Armstrong,691718,1,R,Randy Dobnak,R,0.285,0.387,0.542,0.277,0.371,0.557,2.0,1.33,0.248,,,0.256,,,0.2855999999999999,1.987142857142857,,,,28.3,-3,0,2.28,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4863481220369486,0.622405193683101,0.44806509810775,0.3885212805249244,0.6499999999999999,0.5532990199318388,3,Pete Crow-Armstrong,Chicago Cubs,1,1.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,2.0,double,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24066052353223,0.24066052353223,1,0,1,0.7072177302612178,1
2026-08-09,824564,Cleveland Guardians @ Chicago White Sox,Cleveland Guardians,Chicago White Sox,Steven Kwan,680757,1,R,Davis Martin,R,0.265,0.365,0.33,0.285,0.377,0.356,4.17,1.33,0.266,,,0.27,,,0.2545333333333333,3.024666666666667,,,,8.6,-6,0,2.1,0.0,0.0,0,0,1,0.02,0.0,1.0,0.4522184292624259,0.5728974015127424,0.5405313490118828,0.3903017138547417,0.6499999999999999,0.5989290121599616,1,Steven Kwan,Cleveland Guardians,1,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,multi_hit,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4505826632578527,0.4505826632578527,1,1,1,0.9659235798519386,1
2026-08-09,824564,Cleveland Guardians @ Chicago White Sox,Chicago White Sox,Cleveland Guardians,Brenton Doyle,686668,1,R,Joey Cantillo,L,0.22,0.288,0.283,0.213,0.302,0.277,3.91,1.48,0.263,,,0.267,,,0.2086,3.8606666666666665,,,,25.0,7,0,0.9,0.0,0.0,0,0,0,0.0,0.01,1.0,0.3754266205197498,0.4415675316333685,0.5484822005909018,0.3642063754683304,0.6499999999999999,0.5845674994058622,2,Brenton Doyle,Chicago White Sox,1,2.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,multi_hit_xbh,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3726419386498227,0.3726419386498227,1,1,1,0.8704291381076174,1
2026-08-09,824564,Cleveland Guardians @ Chicago White Sox,Chicago White Sox,Cleveland Guardians,Munetaka Murakami,808959,2,R,Joey Cantillo,L,0.24,0.372,0.545,0.202,0.327,0.404,3.91,1.48,0.263,,,0.267,,,0.2397333333333333,3.8606666666666665,,,,25.0,7,0,0.9,0.0,0.0,0,0,0,0.0,0.01,0.75,0.4095563132942725,0.4814532458791739,0.5484822005909018,0.4052141111218806,0.6499999999999999,0.5506900883153462,3,Munetaka Murakami,Chicago White Sox,1,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,double,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2321698412399676,0.2321698412399676,1,0,0,0.9476754384543068,1
2026-08-09,824724,Athletics @ Boston Red Sox,Boston Red Sox,Athletics,Ceddanne Rafaela,678882,2,R,J.T. Ginn,R,0.285,0.325,0.464,0.29,0.328,0.448,3.41,1.21,0.213,,,0.171,,,0.2842666666666666,3.1566666666666663,,,,24.2,-9,0,1.53,0.0,0.0,0,0,1,0.02,0.0,0.75,0.4863481220369486,0.5808675313937308,0.422597610603051,0.4348980141415343,0.6499999999999999,0.5222308681505781,3,Ceddanne Rafaela,Boston Red Sox,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1587713867142598,0.1587713867142598,0,0,0,0.02267867925866322,0
2026-08-09,824724,Athletics @ Boston Red Sox,Boston Red Sox,Athletics,Nick Sogard,686765,1,R,J.T. Ginn,R,0.26,0.372,0.356,0.286,0.407,0.408,3.41,1.21,0.213,,,0.171,,,0.2645333333333333,3.1566666666666663,,,,25.0,-9,0,1.53,0.0,0.0,0,0,1,0.02,0.01,1.0,0.4436860060687952,0.60447142743906,0.422597610603051,0.4089059589949586,0.6499999999999999,0.5642330338899241,2,Nick Sogard,Boston Red Sox,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,no_hit,2026-08-10T22:18:54Z,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2802644532987953,0.2802644532987953,0,0,0,0.03764826685218241,0
2026-08-09,824724,Athletics @ Boston Red Sox,Athletics,Boston Red Sox,Henry Bolte,703607,1,R,Erik Miller,L,0.257,0.335,0.357,0.255,0.324,0.408,2.5,1.36,0.202,,,0.177,,,0.2520666666666666,3.185333333333333,,,,25.0,1,0,0.81,0.0,0.0,0,0,0,0.0,0.01,1.0,0.4385665521526168,0.5327766223926116,0.4085297061519082,0.3936651086433368,0.6499999999999999,0.5698028337402258,1,Henry Bolte,Athletics,1,2.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,2.0,multi_hit_xbh,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3031124388260964,0.3031124388260964,1,1,1,0.8424617407769621,1
2026-08-09,825050,Los Angeles Dodgers @ Arizona Diamondbacks,Los Angeles Dodgers,Arizona Diamondbacks,Shohei Ohtani,660271,1,R,Eduardo Rodriguez,L,0.18,0.257,0.262,0.307,0.369,0.593,2.71,1.24,0.241,,,0.238,,,0.2895333333333333,2.420666666666667,,,,29.9,-4,0,0.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.3071672349707044,0.6614259728318316,0.4488454969113439,0.411544246993279,0.6499999999999999,0.6167417793303529,1,Shohei Ohtani,Los Angeles Dodgers,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,no_hit,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5512954568384956,0.5512954568384956,0,0,0,0.6912529494666351,1
2026-08-09,825050,Los Angeles Dodgers @ Arizona Diamondbacks,Arizona Diamondbacks,Los Angeles Dodgers,Geraldo Perdomo,672695,1,R,Justin Wrobleski,L,0.244,0.358,0.377,0.237,0.336,0.316,3.31,1.07,0.228,,,0.22,,,0.2373333333333333,2.5933333333333337,,,,12.2,14,0,1.4,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.4163822518491771,0.4936441549136932,0.4323342973779707,0.3498945102575245,0.6499999999999999,0.5405955044804431,3,Geraldo Perdomo,Arizona Diamondbacks,1,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,single_only,2026-08-10T22:18:54Z,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2024094097778075,0.2024094097778075,1,0,0,0.9431223124784113,1
2026-08-09,825050,Los Angeles Dodgers @ Arizona Diamondbacks,Los Angeles Dodgers,Arizona Diamondbacks,Andy Pages,681624,2,R,Eduardo Rodriguez,L,0.27,0.336,0.458,0.285,0.373,0.512,2.71,1.24,0.241,,,0.238,,,0.2673333333333333,2.420666666666667,,,,22.8,-4,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.4607508524560566,0.6176974014699423,0.4488454969113439,0.3823031849533813,0.6499999999999999,0.561423477183896,2,Andy Pages,Los Angeles Dodgers,1,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,multi_hit_xbh,2026-08-10T22:18:54Z,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2694404685590291,0.2694404685590291,1,1,0,0.9884392228354578,1
